
/usr/bin/java -Xmx64G -XX:MaxDirectMemorySize=64G -classpath /root/YCSB/conf:/root/YCSB/core/target/core-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/rocksdb-binding-0.18.0-SNAPSHOT.jar:/root/YCSB/rocksdb/target/dependency/HdrHistogram-2.1.4.jar:/root/YCSB/rocksdb/target/dependency/animal-sniffer-annotations-1.19.jar:/root/YCSB/rocksdb/target/dependency/annotations-4.1.1.4.jar:/root/YCSB/rocksdb/target/dependency/checker-compat-qual-2.5.5.jar:/root/YCSB/rocksdb/target/dependency/error_prone_annotations-2.4.0.jar:/root/YCSB/rocksdb/target/dependency/failureaccess-1.0.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-api-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-context-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-core-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-netty-shaded-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-protobuf-lite-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/grpc-stub-1.37.1.jar:/root/YCSB/rocksdb/target/dependency/gson-2.8.6.jar:/root/YCSB/rocksdb/target/dependency/guava-30.0-android.jar:/root/YCSB/rocksdb/target/dependency/htrace-core4-4.1.0-incubating.jar:/root/YCSB/rocksdb/target/dependency/j2objc-annotations-1.3.jar:/root/YCSB/rocksdb/target/dependency/jcip-annotations-1.0.jar:/root/YCSB/rocksdb/target/dependency/jsr305-3.0.2.jar:/root/YCSB/rocksdb/target/dependency/listenablefuture-9999.0-empty-to-avoid-conflict-with-guava.jar:/root/YCSB/rocksdb/target/dependency/perfmark-api-0.23.0.jar:/root/YCSB/rocksdb/target/dependency/proto-google-common-protos-2.0.1.jar:/root/YCSB/rocksdb/target/dependency/protobuf-java-3.12.0.jar:/root/YCSB/rocksdb/target/dependency/rocksdbjni-6.14.0.jar:/root/YCSB/rocksdb/target/dependency/slf4j-api-1.7.25.jar:/root/YCSB/rocksdb/target/dependency/slf4j-simple-1.7.25.jar site.ycsb.Client -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=80000 -threads 4
Command line: -load -db site.ycsb.db.rocksdb.RocksDBClient -s -P workloads/workloadg -p rocksdb.dir=null -p replicator=localhost:50040 -p shard=2 -p status.interval=1000 -p target=80000 -threads 4
threadcount: 4
YCSB Client 0.18.0-SNAPSHOT

Loading workload...
Starting test.
[Thread-5] INFO site.ycsb.db.rocksdb.RocksDBClient - RocksDB data dir: null
2025-05-01 02:40:08:416 0 sec: 0 operations; est completion in 0 second 
DBWrapper: report latency for each error is false and specific error codes to track for latency are: []
2025-05-01 02:40:09:393 1 sec: 19000 operations; 18981.02 current ops/sec; est completion in 21 minutes [INSERT: Count=19243, Max=472575, Min=343808, Avg=426327.44, 90=472319, 99=472575, 99.9=472575, 99.99=472575] 
2025-05-01 02:41:47:393 99 sec: 7886000 operations; 81000 current ops/sec; est completion in 3 minutes [INSERT: Count=81000, Max=88767, Min=32800, Avg=51454.62, 90=73407, 99=88767, 99.9=88767, 99.99=88767] 
2025-05-01 02:41:48:393 100 sec: 7960000 operations; 74000 current ops/sec; est completion in 3 minutes [INSERT: Count=74000, Max=110463, Min=36832, Avg=64195.24, 90=89919, 99=110463, 99.9=110463, 99.99=110463] 
2025-05-01 02:41:49:393 101 sec: 8044000 operations; 84000 current ops/sec; est completion in 3 minutes [INSERT: Count=84000, Max=150655, Min=34208, Avg=69314.86, 90=114047, 99=150655, 99.9=150655, 99.99=150655] 
2025-05-01 02:41:50:393 102 sec: 8125000 operations; 81000 current ops/sec; est completion in 3 minutes [INSERT: Count=81000, Max=101055, Min=33568, Avg=48480.99, 90=62751, 99=101055, 99.9=101055, 99.99=101055] 
2025-05-01 02:41:51:393 103 sec: 8205000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=129983, Min=33376, Avg=56259.6, 90=84223, 99=129983, 99.9=129983, 99.99=129983] 
2025-05-01 02:41:52:393 104 sec: 8286000 operations; 81000 current ops/sec; est completion in 3 minutes [INSERT: Count=81000, Max=78591, Min=34752, Avg=48171.65, 90=62463, 99=78591, 99.9=78591, 99.99=78591] 
2025-05-01 02:41:53:393 105 sec: 8366000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=93119, Min=34112, Avg=42597, 90=57183, 99=93119, 99.9=93119, 99.99=93119] 
2025-05-01 02:41:54:393 106 sec: 8446000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=79615, Min=34048, Avg=42055.4, 90=56383, 99=79615, 99.9=79615, 99.99=79615] 
2025-05-01 02:41:55:393 107 sec: 8521000 operations; 75000 current ops/sec; est completion in 3 minutes [INSERT: Count=75000, Max=197759, Min=32272, Avg=59659.73, 90=99135, 99=197759, 99.9=197759, 99.99=197759] 
2025-05-01 02:41:56:393 108 sec: 8603000 operations; 82000 current ops/sec; est completion in 3 minutes [INSERT: Count=82000, Max=138111, Min=35776, Avg=73311.02, 90=111039, 99=138111, 99.9=138111, 99.99=138111] 
2025-05-01 02:41:57:393 109 sec: 8685000 operations; 82000 current ops/sec; est completion in 3 minutes [INSERT: Count=82000, Max=143359, Min=35712, Avg=70757.46, 90=110143, 99=143359, 99.9=143359, 99.99=143359] 
2025-05-01 02:41:58:393 110 sec: 8765000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=185471, Min=33088, Avg=68292.8, 90=97663, 99=185471, 99.9=185471, 99.99=185471] 
2025-05-01 02:41:59:393 111 sec: 8842000 operations; 77000 current ops/sec; est completion in 3 minutes [INSERT: Count=77000, Max=143231, Min=36416, Avg=66563.53, 90=113087, 99=143231, 99.9=143231, 99.99=143231] 
2025-05-01 02:42:00:393 112 sec: 8925000 operations; 83000 current ops/sec; est completion in 3 minutes [INSERT: Count=83000, Max=225663, Min=35616, Avg=61407.61, 90=89215, 99=225663, 99.9=225663, 99.99=225663] 
2025-05-01 02:42:01:393 113 sec: 9005000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=125759, Min=34720, Avg=58141, 90=84863, 99=125759, 99.9=125759, 99.99=125759] 
2025-05-01 02:42:02:393 114 sec: 9085000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=115903, Min=32768, Avg=52466.4, 90=76735, 99=115903, 99.9=115903, 99.99=115903] 
2025-05-01 02:42:03:393 115 sec: 9165000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=75967, Min=35104, Avg=51175, 90=69119, 99=75967, 99.9=75967, 99.99=75967] 
2025-05-01 02:42:04:393 116 sec: 9245000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=84735, Min=33600, Avg=50732.6, 90=70911, 99=84735, 99.9=84735, 99.99=84735] 
2025-05-01 02:42:05:393 117 sec: 9325000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=97791, Min=34816, Avg=54452.8, 90=75391, 99=97791, 99.9=97791, 99.99=97791] 
2025-05-01 02:42:06:393 118 sec: 9405000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=166655, Min=34848, Avg=74916.4, 90=117567, 99=166655, 99.9=166655, 99.99=166655] 
2025-05-01 02:42:07:393 119 sec: 9485000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=99135, Min=35264, Avg=62072.6, 90=81791, 99=99135, 99.9=99135, 99.99=99135] 
2025-05-01 02:42:08:393 120 sec: 9565000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=125887, Min=33376, Avg=56265.6, 90=74623, 99=125887, 99.9=125887, 99.99=125887] 
2025-05-01 02:42:09:393 121 sec: 9645000 operations; 79920.08 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=81535, Min=32016, Avg=50145.1, 90=70591, 99=81535, 99.9=81535, 99.99=81535] 
2025-05-01 02:42:10:394 122 sec: 9725000 operations; 80080.08 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=119871, Min=35744, Avg=48695.8, 90=68735, 99=119871, 99.9=119871, 99.99=119871] 
2025-05-01 02:42:11:393 123 sec: 9805000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=86143, Min=34976, Avg=44373, 90=58111, 99=86143, 99.9=86143, 99.99=86143] 
2025-05-01 02:42:12:393 124 sec: 9884000 operations; 79000 current ops/sec; est completion in 3 minutes [INSERT: Count=79000, Max=199423, Min=34368, Avg=71133.97, 90=111231, 99=199423, 99.9=199423, 99.99=199423] 
2025-05-01 02:42:13:393 125 sec: 9965000 operations; 81000 current ops/sec; est completion in 3 minutes [INSERT: Count=81000, Max=229631, Min=32432, Avg=77890.27, 90=146047, 99=229631, 99.9=229631, 99.99=229631] 
2025-05-01 02:42:14:393 126 sec: 10044000 operations; 79000 current ops/sec; est completion in 3 minutes [INSERT: Count=79000, Max=112383, Min=35520, Avg=54987.34, 90=80319, 99=112383, 99.9=112383, 99.99=112383] 
2025-05-01 02:42:15:393 127 sec: 10122000 operations; 78000 current ops/sec; est completion in 3 minutes [INSERT: Count=78000, Max=108607, Min=34016, Avg=57278.77, 90=86079, 99=108607, 99.9=108607, 99.99=108607] 
2025-05-01 02:42:16:393 128 sec: 10202000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=138239, Min=33152, Avg=62827, 90=92031, 99=138239, 99.9=138239, 99.99=138239] 
2025-05-01 02:42:17:393 129 sec: 10285000 operations; 83000 current ops/sec; est completion in 3 minutes [INSERT: Count=83000, Max=122687, Min=35008, Avg=71987.28, 90=106431, 99=122687, 99.9=122687, 99.99=122687] 
2025-05-01 02:42:18:393 130 sec: 10362000 operations; 77000 current ops/sec; est completion in 3 minutes [INSERT: Count=77000, Max=101119, Min=37408, Avg=62867.12, 90=86271, 99=101119, 99.9=101119, 99.99=101119] 
2025-05-01 02:42:19:393 131 sec: 10446000 operations; 84000 current ops/sec; est completion in 3 minutes [INSERT: Count=84000, Max=111103, Min=31184, Avg=56235.33, 90=82751, 99=111103, 99.9=111103, 99.99=111103] 
2025-05-01 02:42:20:393 132 sec: 10526000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=148095, Min=32448, Avg=59222.9, 90=84223, 99=148095, 99.9=148095, 99.99=148095] 
2025-05-01 02:42:21:393 133 sec: 10606000 operations; 80000 current ops/sec; est completion in 3 minutes [INSERT: Count=80000, Max=122815, Min=32256, Avg=53232.3, 90=82495, 99=122815, 99.9=122815, 99.99=122815] 
2025-05-01 02:42:22:393 134 sec: 10684000 operations; 78000 current ops/sec; est completion in 3 minutes [INSERT: Count=78000, Max=100287, Min=34336, Avg=55511.79, 90=82623, 99=100287, 99.9=100287, 99.99=100287] 
2025-05-01 02:42:23:393 135 sec: 10764000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=167423, Min=33184, Avg=63493.8, 90=84415, 99=167423, 99.9=167423, 99.99=167423] 
2025-05-01 02:42:24:393 136 sec: 10843000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=141311, Min=33536, Avg=71001.72, 90=102207, 99=141311, 99.9=141311, 99.99=141311] 
2025-05-01 02:42:25:393 137 sec: 10914000 operations; 71000 current ops/sec; est completion in 2 minutes [INSERT: Count=71000, Max=178047, Min=37152, Avg=93508.73, 90=120575, 99=178047, 99.9=178047, 99.99=178047] 
2025-05-01 02:42:26:393 138 sec: 11002000 operations; 88000 current ops/sec; est completion in 2 minutes [INSERT: Count=89000, Max=285439, Min=37920, Avg=110458.61, 90=161023, 99=285439, 99.9=285439, 99.99=285439] 
2025-05-01 02:42:27:393 139 sec: 11084000 operations; 82000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=161919, Min=37536, Avg=96369.58, 90=132991, 99=161919, 99.9=161919, 99.99=161919] 
2025-05-01 02:42:28:393 140 sec: 11164000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=220031, Min=35232, Avg=78728.8, 90=127295, 99=220031, 99.9=220031, 99.99=220031] 
2025-05-01 02:42:29:393 141 sec: 11235000 operations; 71000 current ops/sec; est completion in 2 minutes [INSERT: Count=71000, Max=193279, Min=35392, Avg=87044.28, 90=123583, 99=193279, 99.9=193279, 99.99=193279] 
2025-05-01 02:42:30:393 142 sec: 11324000 operations; 89000 current ops/sec; est completion in 2 minutes [INSERT: Count=89000, Max=230783, Min=36128, Avg=92353.44, 90=161919, 99=230783, 99.9=230783, 99.99=230783] 
2025-05-01 02:42:31:393 143 sec: 11405000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=150783, Min=35200, Avg=67535.8, 90=116031, 99=150783, 99.9=150783, 99.99=150783] 
2025-05-01 02:42:32:393 144 sec: 11485000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=89855, Min=33824, Avg=47948, 90=65087, 99=89855, 99.9=89855, 99.99=89855] 
2025-05-01 02:42:33:393 145 sec: 11562000 operations; 77000 current ops/sec; est completion in 2 minutes [INSERT: Count=77000, Max=92863, Min=34816, Avg=56464.42, 90=81407, 99=92863, 99.9=92863, 99.99=92863] 
2025-05-01 02:42:34:393 146 sec: 11641000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=119295, Min=33248, Avg=68610.43, 90=94655, 99=119295, 99.9=119295, 99.99=119295] 
2025-05-01 02:42:35:393 147 sec: 11722000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=128383, Min=34528, Avg=76210.77, 90=100415, 99=128383, 99.9=128383, 99.99=128383] 
2025-05-01 02:42:36:393 148 sec: 11804000 operations; 82000 current ops/sec; est completion in 2 minutes [INSERT: Count=82000, Max=118719, Min=36384, Avg=74892.1, 90=103743, 99=118719, 99.9=118719, 99.99=118719] 
2025-05-01 02:42:37:393 149 sec: 11883000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=103743, Min=35520, Avg=61903.19, 90=88127, 99=103743, 99.9=103743, 99.99=103743] 
2025-05-01 02:42:38:393 150 sec: 11965000 operations; 82000 current ops/sec; est completion in 2 minutes [INSERT: Count=82000, Max=112575, Min=35104, Avg=62091.9, 90=87615, 99=112575, 99.9=112575, 99.99=112575] 
2025-05-01 02:42:39:393 151 sec: 12046000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=97983, Min=32208, Avg=51734.52, 90=71743, 99=97983, 99.9=97983, 99.99=97983] 
2025-05-01 02:42:40:393 152 sec: 12126000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=87167, Min=33440, Avg=53095.4, 90=73023, 99=87167, 99.9=87167, 99.99=87167] 
2025-05-01 02:42:41:393 153 sec: 12205000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79910, Max=128511, Min=36064, Avg=58409.44, 90=92991, 99=128511, 99.9=128511, 99.99=128511] 
2025-05-01 02:42:42:393 154 sec: 12285000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=79090, Max=127999, Min=33376, Avg=71606.8, 90=107967, 99=127999, 99.9=127999, 99.99=127999] 
2025-05-01 02:42:43:393 155 sec: 12365000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=207487, Min=37408, Avg=101012.6, 90=147199, 99=207487, 99.9=207487, 99.99=207487] 
2025-05-01 02:42:44:393 156 sec: 12442000 operations; 77000 current ops/sec; est completion in 2 minutes [INSERT: Count=77000, Max=154367, Min=35552, Avg=64726.86, 90=92863, 99=154367, 99.9=154367, 99.99=154367] 
2025-05-01 02:42:45:393 157 sec: 12523000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=154495, Min=35680, Avg=82342.52, 90=119743, 99=154495, 99.9=154495, 99.99=154495] 
2025-05-01 02:42:46:393 158 sec: 12604000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=151935, Min=34464, Avg=73812.94, 90=104191, 99=151935, 99.9=151935, 99.99=151935] 
2025-05-01 02:42:47:393 159 sec: 12684000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=141823, Min=34304, Avg=65850.4, 90=91007, 99=141823, 99.9=141823, 99.99=141823] 
2025-05-01 02:42:48:393 160 sec: 12764000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=105279, Min=36480, Avg=60046.6, 90=82175, 99=105279, 99.9=105279, 99.99=105279] 
2025-05-01 02:42:49:393 161 sec: 12844000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=136319, Min=35040, Avg=71779.8, 90=95615, 99=136319, 99.9=136319, 99.99=136319] 
2025-05-01 02:42:50:393 162 sec: 12924000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=125567, Min=31712, Avg=66889.7, 90=86783, 99=125567, 99.9=125567, 99.99=125567] 
2025-05-01 02:42:51:393 163 sec: 13005000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=91199, Min=30496, Avg=53658.57, 90=73727, 99=91199, 99.9=91199, 99.99=91199] 
2025-05-01 02:42:52:393 164 sec: 13085000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=65279, Min=35872, Avg=43228.4, 90=53791, 99=65279, 99.9=65279, 99.99=65279] 
2025-05-01 02:42:53:393 165 sec: 13164000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=78527, Min=32496, Avg=44980.05, 90=68671, 99=78527, 99.9=78527, 99.99=78527] 
2025-05-01 02:42:54:393 166 sec: 13245000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=87423, Min=32016, Avg=50846.91, 90=70975, 99=87423, 99.9=87423, 99.99=87423] 
2025-05-01 02:42:55:393 167 sec: 13325000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=124991, Min=34304, Avg=66344.4, 90=89023, 99=124991, 99.9=124991, 99.99=124991] 
2025-05-01 02:42:56:393 168 sec: 13403000 operations; 78000 current ops/sec; est completion in 2 minutes [INSERT: Count=78000, Max=98815, Min=34112, Avg=60835.08, 90=86847, 99=98815, 99.9=98815, 99.99=98815] 
2025-05-01 02:42:57:393 169 sec: 13482000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=120703, Min=33408, Avg=69567.19, 90=101759, 99=120703, 99.9=120703, 99.99=120703] 
2025-05-01 02:42:58:393 170 sec: 13564000 operations; 82000 current ops/sec; est completion in 2 minutes [INSERT: Count=82000, Max=106879, Min=33024, Avg=54334.44, 90=80959, 99=106879, 99.9=106879, 99.99=106879] 
2025-05-01 02:42:59:393 171 sec: 13642000 operations; 78000 current ops/sec; est completion in 2 minutes [INSERT: Count=78000, Max=140159, Min=31744, Avg=84503.28, 90=124479, 99=140159, 99.9=140159, 99.99=140159] 
2025-05-01 02:43:00:393 172 sec: 13722000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=194303, Min=34432, Avg=76568.8, 90=114751, 99=194303, 99.9=194303, 99.99=194303] 
2025-05-01 02:43:01:393 173 sec: 13802000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=134399, Min=34528, Avg=73525.8, 90=109375, 99=134399, 99.9=134399, 99.99=134399] 
2025-05-01 02:43:02:393 174 sec: 13882000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=166143, Min=44928, Avg=105686.2, 90=148223, 99=166143, 99.9=166143, 99.99=166143] 
2025-05-01 02:43:03:393 175 sec: 13965000 operations; 83000 current ops/sec; est completion in 2 minutes [INSERT: Count=83000, Max=116031, Min=35712, Avg=73943.71, 90=107263, 99=116031, 99.9=116031, 99.99=116031] 
2025-05-01 02:43:04:393 176 sec: 14043000 operations; 78000 current ops/sec; est completion in 2 minutes [INSERT: Count=78000, Max=137343, Min=30880, Avg=76511.28, 90=113023, 99=137343, 99.9=137343, 99.99=137343] 
2025-05-01 02:43:05:393 177 sec: 14124000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=135679, Min=35200, Avg=79487.21, 90=120767, 99=135679, 99.9=135679, 99.99=135679] 
2025-05-01 02:43:06:393 178 sec: 14205000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=110975, Min=36896, Avg=65655.51, 90=86975, 99=110975, 99.9=110975, 99.99=110975] 
2025-05-01 02:43:07:393 179 sec: 14286000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=82879, Min=35456, Avg=48170.47, 90=62655, 99=82879, 99.9=82879, 99.99=82879] 
2025-05-01 02:43:08:393 180 sec: 14366000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=126079, Min=31440, Avg=45184.2, 90=56415, 99=126079, 99.9=126079, 99.99=126079] 
2025-05-01 02:43:09:393 181 sec: 14445000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=137599, Min=36320, Avg=68792.3, 90=103871, 99=137599, 99.9=137599, 99.99=137599] 
2025-05-01 02:43:10:393 182 sec: 14525000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=121471, Min=33440, Avg=58246.4, 90=82943, 99=121471, 99.9=121471, 99.99=121471] 
2025-05-01 02:43:11:393 183 sec: 14604000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=88831, Min=34528, Avg=48255.39, 90=68479, 99=88831, 99.9=88831, 99.99=88831] 
2025-05-01 02:43:12:393 184 sec: 14683000 operations; 79000 current ops/sec; est completion in 2 minutes [INSERT: Count=79000, Max=136447, Min=37984, Avg=80072.51, 90=112767, 99=136447, 99.9=136447, 99.99=136447] 
2025-05-01 02:43:13:393 185 sec: 14761000 operations; 78000 current ops/sec; est completion in 2 minutes [INSERT: Count=78000, Max=161279, Min=32256, Avg=76008.31, 90=120831, 99=161279, 99.9=161279, 99.99=161279] 
2025-05-01 02:43:14:393 186 sec: 14843000 operations; 82000 current ops/sec; est completion in 2 minutes [INSERT: Count=82000, Max=119359, Min=36768, Avg=66036.68, 90=97343, 99=119359, 99.9=119359, 99.99=119359] 
2025-05-01 02:43:15:393 187 sec: 14921000 operations; 78000 current ops/sec; est completion in 2 minutes [INSERT: Count=78000, Max=196479, Min=32560, Avg=74326.05, 90=133503, 99=196479, 99.9=196479, 99.99=196479] 
2025-05-01 02:43:16:393 188 sec: 15002000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=194687, Min=34336, Avg=87192.89, 90=146047, 99=194687, 99.9=194687, 99.99=194687] 
2025-05-01 02:43:17:393 189 sec: 15084000 operations; 82000 current ops/sec; est completion in 2 minutes [INSERT: Count=82000, Max=158463, Min=36256, Avg=86682.54, 90=126847, 99=158463, 99.9=158463, 99.99=158463] 
2025-05-01 02:43:18:393 190 sec: 15160000 operations; 76000 current ops/sec; est completion in 2 minutes [INSERT: Count=76000, Max=195967, Min=39136, Avg=92970.95, 90=130367, 99=195967, 99.9=195967, 99.99=195967] 
2025-05-01 02:43:19:393 191 sec: 15241000 operations; 81000 current ops/sec; est completion in 2 minutes [INSERT: Count=81000, Max=212863, Min=35072, Avg=99118.81, 90=136831, 99=212863, 99.9=212863, 99.99=212863] 
2025-05-01 02:43:20:393 192 sec: 15321000 operations; 80000 current ops/sec; est completion in 2 minutes [INSERT: Count=80000, Max=231807, Min=45632, Avg=122596.2, 90=172543, 99=231807, 99.9=231807, 99.99=231807] 
2025-05-01 02:43:21:393 193 sec: 15399000 operations; 78000 current ops/sec; est completion in 2 minutes [INSERT: Count=78000, Max=274943, Min=42304, Avg=114646.15, 90=162943, 99=274943, 99.9=274943, 99.99=274943] 
2025-05-01 02:43:22:393 194 sec: 15483000 operations; 84000 current ops/sec; est completion in 2 minutes [INSERT: Count=84000, Max=241151, Min=42336, Avg=105535.62, 90=141311, 99=241151, 99.9=241151, 99.99=241151] 
2025-05-01 02:43:23:393 195 sec: 15558000 operations; 75000 current ops/sec; est completion in 1 minute [INSERT: Count=75000, Max=149503, Min=33760, Avg=83246.29, 90=123647, 99=149503, 99.9=149503, 99.99=149503] 
2025-05-01 02:43:24:393 196 sec: 15644000 operations; 86000 current ops/sec; est completion in 1 minute [INSERT: Count=86000, Max=195839, Min=33792, Avg=70802.6, 90=110975, 99=195839, 99.9=195839, 99.99=195839] 
2025-05-01 02:43:25:393 197 sec: 15725000 operations; 81000 current ops/sec; est completion in 1 minute [INSERT: Count=81000, Max=126463, Min=32896, Avg=60197.73, 90=89791, 99=126463, 99.9=126463, 99.99=126463] 
2025-05-01 02:43:26:393 198 sec: 15805000 operations; 80000 current ops/sec; est completion in 1 minute [INSERT: Count=80000, Max=85503, Min=35264, Avg=46354.4, 90=63487, 99=85503, 99.9=85503, 99.99=85503] 
2025-05-01 02:43:27:393 199 sec: 15885000 operations; 80000 current ops/sec; est completion in 1 minute [INSERT: Count=80000, Max=98175, Min=31120, Avg=53996.3, 90=81215, 99=98175, 99.9=98175, 99.99=98175] 
2025-05-01 02:43:28:393 200 sec: 15960000 operations; 75000 current ops/sec; est completion in 1 minute [INSERT: Count=75000, Max=113855, Min=32768, Avg=56211.84, 90=80703, 99=113855, 99.9=113855, 99.99=113855] 
2025-05-01 02:43:29:393 201 sec: 16027000 operations; 67000 current ops/sec; est completion in 1 minute [INSERT: Count=67000, Max=703999, Min=37056, Avg=255225.31, 90=632319, 99=703999, 99.9=703999, 99.99=703999] 
2025-05-01 02:43:30:393 202 sec: 16099000 operations; 72000 current ops/sec; est completion in 1 minute [INSERT: Count=72000, Max=655871, Min=35488, Avg=193114.44, 90=463359, 99=655871, 99.9=655871, 99.99=655871] 
2025-05-01 02:43:31:393 203 sec: 16154000 operations; 55000 current ops/sec; est completion in 1 minute [INSERT: Count=55000, Max=1274879, Min=34688, Avg=318196.07, 90=1062911, 99=1274879, 99.9=1274879, 99.99=1274879] 
2025-05-01 02:43:32:393 204 sec: 16244000 operations; 90000 current ops/sec; est completion in 1 minute [INSERT: Count=90000, Max=1390591, Min=36480, Avg=707667.2, 90=1328127, 99=1390591, 99.9=1390591, 99.99=1390591] 
2025-05-01 02:43:33:394 205 sec: 16335000 operations; 90909.09 current ops/sec; est completion in 1 minute [INSERT: Count=91000, Max=1183743, Min=35904, Avg=555234.81, 90=1125375, 99=1183743, 99.9=1183743, 99.99=1183743] 
2025-05-01 02:43:34:393 206 sec: 16425000 operations; 90090.09 current ops/sec; est completion in 1 minute [INSERT: Count=90000, Max=1009151, Min=36512, Avg=421438.22, 90=789503, 99=1009151, 99.9=1009151, 99.99=1009151] 
2025-05-01 02:43:35:393 207 sec: 16507000 operations; 82000 current ops/sec; est completion in 1 minute [INSERT: Count=82000, Max=573439, Min=50304, Avg=315995.32, 90=527871, 99=573439, 99.9=573439, 99.99=573439] 
2025-05-01 02:43:36:393 208 sec: 16594000 operations; 87000 current ops/sec; est completion in 1 minute [INSERT: Count=87000, Max=512767, Min=38176, Avg=222969.38, 90=439295, 99=512767, 99.9=512767, 99.99=512767] 
2025-05-01 02:43:37:393 209 sec: 16684000 operations; 90000 current ops/sec; est completion in 1 minute [INSERT: Count=90000, Max=259583, Min=36256, Avg=83359.29, 90=174335, 99=259583, 99.9=259583, 99.99=259583] 
